Name	TaxID
Coprobacter fastidiosus	1099853
Coraliomargarita akajimensis	395922
Corallibacter vietnamensis	904130
Corallomonas stylophorae	743737
Corynebacterium canis	679663
Corynebacterium caspium	234828
Corynebacterium ciconiae	227319
Corynebacterium deserti	1408191
Corynebacterium doosanense	1121358
Corynebacterium epidermidicanis	1050174
Corynebacterium frankenforstense	1230998
Corynebacterium freiburgense	556548
Corynebacterium halotolerans	225326
Corynebacterium hansenii	394964
Corynebacterium humireducens	1223514
Corynebacterium lactis	1231000
Corynebacterium lubricantis	541095
Corynebacterium marinum	349751
Corynebacterium maris	575200
Corynebacterium massiliense	441501
Corynebacterium mustelae	571915
Corynebacterium pilbarense	1288393
Corynebacterium pyruviciproducens	598660
Corynebacterium sputi	489915
Corynebacterium timonense	441500
Corynebacterium tuberculostearicum	38304
Corynebacterium ulceribovis	487732
Corynebacterium ureicelerivorans	401472
Costertonia aggregata	343403
Croceicoccus marinus	450378
Croceitalea dokdonensis	346188
Croceitalea eckloniae	346189
Cronobacter condimenti	1163710
Cronobacter dublinensis	413497
Cronobacter malonaticus	413503
Cronobacter muytjensii	413501
Cronobacter turicensis	413502
Cronobacter universalis	535744
Cryobacterium flavum	1424659
Cryobacterium levicorallinum	995038
Cryobacterium luteum	1424661
Cryobacterium mesophilum	433647
Cryobacterium psychrotolerans	386301
Cryobacterium roopkundense	1001240
Cryptanaerobacter phenolicus	238083
Cryptococcus cyanovorans	1078942
Cryptococcus spencermartinsiae	384661
Cryptosporangium mongoliense	690867
Cucumibacter marinus	1121252
Cupriavidus laharis	151654
Cupriavidus numazuensis	221992
Cupriavidus pampae	659251
Cupriavidus pinatubonensis	248026
Curtobacterium ammoniigenes	395387
Cyberlindnera xylebori	693790
Cyclobacterium amurskyense	320787
Cyclobacterium caenipelagi	1235754
Cyclobacterium qasimii	1350429
Dactylosporangium darangshiense	579108
Dactylosporangium luridum	649008
Dactylosporangium luteum	649007
Dactylosporangium maewongense	634393
Dactylosporangium salmoneum	53361
Dactylosporangium siamense	685454
Daeguia caeni	439612
Dechloromonas denitrificans	281362
Deefgea chitinilytica	570276
Deefgea rivuli	400948
Deferribacter autotrophicus	500465
Deferrisoma camini	1035120
Defluviimonas aestuarii	1130726
Defluviitalea saccharophila	879970
Defluviitoga tunisiensis	1006576
Dehalococcoides mccartyi	61435
Dehalogenimonas alkenigignens	1217799
Dehalogenimonas lykanthroporepellens	552810
Deinobacterium chartae	521158
Deinococcus aerius	200253
Deinococcus aerolatus	522487
Deinococcus aerophilus	522488
Deinococcus aetherius	200252
Deinococcus alpinitundrae	468913
Deinococcus altitudinis	468914
Deinococcus aquaticus	328692
Deinococcus aquatilis	519440
Deinococcus aquiradiocola	393059
Deinococcus caeni	569127
Deinococcus cellulosilyticus	401558
Deinococcus claudionis	468915
Deinococcus daejeonensis	1007098
Deinococcus deserti	310783
Deinococcus ficus	317577
Deinococcus gobiensis	502394
Deinococcus humi	662880
Deinococcus indicus	223556
Deinococcus peraridilitoris	432329
Deinococcus piscis	394230
Deinococcus radiomollis	468916
Deinococcus reticulitermitis	856736
Deinococcus wulumuqiensis	980427
Deinococcus xibeiensis	980427
Deinococcus xinjiangensis	457454
Deinococcus yunweiensis	367282
Delftia lacustris	558537
Delftia litopenaei	747302
Demequina flava	1095025
Demequina lutea	431489
Demequina salsinemoris	577470
Demequina sediminicola	1095026
Denitratisoma oestradiolicum	311182
Dermacoccus abyssi	322596
Derxia lacustris	764842
Derxomyces amylogenes	993143
Derxomyces bambusicola	993142
Derxomyces corylopsis	993144
Desertibacter roseus	547014
Desmospora activa	500615
Desulfatibacillum aliphaticivorans	218208
Desulfatibacillum alkenivorans	259354
Desulfatiferula olefinivorans	396322
Desulfatirhabdium butyrativorans	340467
Desulfatitalea tepidiphila	1185843
Desulfitobacterium aromaticivorans	872276
Desulfobulbus alkaliphilus	869814
Desulfobulbus japonicus	231447
Desulfoconvexum algidum	453224
Desulfocurvus thunnarius	1312905
Desulfocurvus vexinensis	399548
Desulfofaba fastidiosa	247157
Desulfoluna butyratoxydans	231438
Desulfoluna spongiiphila	419481
Desulfonatronobacter acidivorans	708071
Desulfonatronum cooperativum	292807
Desulfopila aestuarii	231440
Desulfopila inferna	468528
Desulfosalsimonas propionicica	332175
Desulfosoma caldarium	610254
Desulfosporosinus burensis	1037382
Desulfosporosinus hippei	569859
Desulfosporosinus youngiae	339862
Desulfothermus okinawensis	392842
Desulfotignum toluenicum	423541
Desulfotomaculum carboxydivorans	1565
Desulfotomaculum defluvii	369958
Desulfotomaculum hydrothermale	412895
Desulfovibrio alaskensis	58180
Desulfovibrio alkalitolerans	293256
Desulfovibrio arcticus	360296
Desulfovibrio bastinii	47157
Desulfovibrio butyratiphilus	442866
Desulfovibrio carbinoliphilus	345370
Desulfovibrio ferrireducens	246191
Desulfovibrio frigidus	340956
Desulfovibrio gracilis	47158
Desulfovibrio idahonensis	575978
Desulfovibrio marinus	370038
Desulfovibrio marrakechensis	436510
Desulfovibrio paquesii	299072
Desulfovibrio psychrotolerans	415242
Desulfovibrio tunisiensis	463192
Desulfovirgula thermocuniculi	348842
Desulfurispirillum indicum	936456
Desulfurispora thermophila	265470
Desulfuromonas svalbardensis	304413
Desulfuromusa ferrireducens	304417
Dethiosulfatibacter aminovorans	332095
Dethiosulfovibrio salsuginis	561720
Devosia albogilva	429726
Devosia chinhatensis	429727
Devosia crocina	429728
Devosia geojensis	443610
Devosia glacialis	866566
Devosia insulae	408174
Devosia limi	288995
Devosia psychrophila	728005
Devosia subaequoris	395930
Devosia submarina	1173082
Devosia yakushimensis	470028
Devriesea agamarum	472569
Dialister micraerophilus	309120
Dialister propionicifaciens	308994
Dialister succinatiphilus	487173
Diaphorobacter oryzae	491745
Dickeya dadantii	204038
Dickeya dianthicola	204039
Dickeya zeae	204042
Diddensiella caesifluorescens	1194607
Dietzia aerolata	595984
Dietzia aurantiaca	983873
Dietzia cercidiphylli	498199
Dietzia cinnamea	321318
Dietzia kunjamensis	322509
Dietzia papillomatosis	282305
Dietzia schimae	498198
Dietzia timorensis	499555
Dinoroseobacter shibae	215813
Dioszegia antarctica	602025
Dioszegia cryoxerica	603311
Dissulfuribacter thermophilus	1156395
Dokdonella ginsengisoli	363846
Dokdonella immobilis	578942
Dokdonella koreensis	323415
Dokdonella kunshanensis	1141845
Dokdonella soli	529810
Dokdonia donghaensis	326320
Domibacillus robiginosus	1071054
Donghicola eburneus	393278
Dongia mobilis	578943
Duganella radicis	551988
Duganella sacchari	551987
Dyadobacter alkalitolerans	492736
Dyadobacter beijingensis	365489
Dyadobacter crusticola	292407
Dyadobacter ginsengisoli	363850
Dyadobacter jejuensis	1082580
Dyadobacter koreensis	408657
Dyadobacter psychrophilus	651661
Dyadobacter soli	659014
Dyadobacter tibetensis	1211851
Dyella ginsengisoli	363848
Dyella japonica	231455
Dyella jiangningensis	1379159
Dyella koreensis	311235
Dyella kyungheensis	1242174
Dyella marensis	500610
Dyella soli	522319
Dyella terrae	522259
Dyella thiooxydans	445710
Dysgonomonas oryzarvi	722737
Echinicola pacifica	346377
Echinicola vietnamensis	390884
Ectothiorhodospira variabilis	505694
Edaphobacter aggregans	570835
Edaphobacter modestus	388466
Eilatimonas milleporae	911205
Ekhidna lutea	447679
Elioraea tepidiphila	457934
Elstera litoralis	552518
Emticicia ginsengisoli	363851
Emticicia oligotrophica	312279
Endobacter medicaginis	1181271
Endozoicomonas euniceicola	1234143
Endozoicomonas gorgoniicola	1234144
Endozoicomonas montiporae	1027273
Endozoicomonas numazuensis	1137799
Ensifer garamanticus	680247
Ensifer numidicus	680248
Enteractinococcus coprophilus	1027633
Enterococcus alcedinis	1274384
Enterococcus aquimarinus	328396
Enterococcus caccae	317735
Enterococcus camelliae	453959
Enterococcus canintestini	317010
Enterococcus devriesei	319970
Enterococcus diestrammenae	1155073
Enterococcus hermanniensis	249189
Enterococcus italicus	246144
Enterococcus lactis	357441
Enterococcus plantarum	1077675
Enterococcus quebecensis	903983
Enterococcus rivorum	762845
Enterococcus rotai	118060
Enterococcus saccharolyticus	41997
Enterococcus saccharominimus	246144
Enterococcus silesiacus	332949
Enterococcus termitis	332950
Enterococcus thailandicus	417368
Enterococcus ureasiticus	903984
Enterococcus ureilyticus	1131292
Enterorhabdus caecimuris	671266
Enterorhabdus mucosicola	580026
Enterovibrio coralii	294935
Enterovibrio nigricans	504469
Epibacterium ulvae	1156985
Epilithonimonas lactis	421072
Epilithonimonas tenax	191577
Erwinia papayae	206499
Erwinia piriflorinigrans	665097
Erwinia toletana	92490
Erwinia typographi	371042
Erwinia uzenensis	717607
Erysipelothrix inopinata	225084
Erythrobacter aquimaris	255984
Erythrobacter gangjinensis	502682
Erythrobacter jejuensis	795812
Erythrobacter luteolus	295089
Erythrobacter marinus	874156
Erythrobacter nanhaisediminis	604088
Erythrobacter odishensis	1155476
Erythrobacter pelagi	994320
Ethanoligenens harbinense	253239
Eudoraea adriatica	446681
Euzebya tangerina	591198
Euzebyella saccharophila	679664
Exiguobacterium alkaliphilum	1428684
Exiguobacterium aquaticum	1038855
Exiguobacterium oxidotolerans	223958
Exiguobacterium profundum	307643
Exiguobacterium soli	309483
Exilispira thermophila	478105
Extensimonas vulgaris	1031594
Fabibacter halotolerans	333139
Falsirhodobacter halotolerans	1146892
Falsochrobactrum ovis	1293442
Fangia hongkongensis	270495
Fastidiosipila sanguinis	236753
Ferrimicrobium acidiphilum	121039
Ferrimonas gelatinilytica	1255257
Ferrimonas marina	299255
Ferrimonas pelagia	1177826
Ferrimonas sediminum	718193
Ferrimonas senticii	394566
Ferrithrix thermotolerans	209649
Ferruginibacter alkalilentus	563170
Ferruginibacter lapsinanis	563172
Fervidicella metallireducens	655338
Fervidicoccus fontis	683846
Fervidicola ferrireducens	520764
Fervidobacterium changbaicum	310769
Fibrella aestuarina	651143
Fictibacillus phosphorivorans	1221500
Filimonas lacunae	477680
Filomicrobium insigne	418854
Flagellimonas eckloniae	346185
Flammeovirga kamogawensis	373891
Flammeovirga pacifica	915059
Flaviflexus huanghaiensis	1111473
Flavihumibacter petaseus	549295
Flaviramulus ichthyoenteri	1230531
Flavisolibacter ginsengisoli	462367
Flavisolibacter ginsengiterrae	398045
Flavitalea gansuensis	708199
Flavivirga amylovorans	870486
Flavivirga jejuensis	870487
Flavobacterium aciduliphilum	1101402
Flavobacterium akiainvivens	1202724
Flavobacterium algicola	556529
Flavobacterium anhuiense	459526
Flavobacterium antarcticum	271155
Flavobacterium aquaticum	1236486
Flavobacterium aquidurense	362413
Flavobacterium araucananum	946678
Flavobacterium beibuense	657326
Flavobacterium caeni	490189
Flavobacterium ceti	395087
Flavobacterium cheniae	295428
Flavobacterium chilense	946677
Flavobacterium chungangense	554283
Flavobacterium compostarboris	659443
Flavobacterium cucumis	416016
Flavobacterium cutihirudinis	1265740
Flavobacterium daejeonense	350893
Flavobacterium dankookense	706186
Flavobacterium defluvii	370979
Flavobacterium degerlachei	229203
Flavobacterium denitrificans	281361
Flavobacterium dongtanense	686595
Flavobacterium enshiense	1341165
Flavobacterium filum	370974
Flavobacterium fluvii	468056
Flavobacterium fontis	1124188
Flavobacterium frigoris	229204
Flavobacterium fryxellicola	249352
Flavobacterium ginsengisoli	871694
Flavobacterium glycines	551990
Flavobacterium granuli	280093
Flavobacterium haoranii	683124
Flavobacterium hauense	1204512
Flavobacterium hercynium	387094
Flavobacterium jumunjinense	998845
Flavobacterium limnosediminis	1401027
Flavobacterium lindanitolerans	428988
Flavobacterium marinum	1159016
Flavobacterium micromati	229205
Flavobacterium myungsuense	651823
Flavobacterium nitratireducens	992289
Flavobacterium noncentrifugens	1128970
Flavobacterium ponti	665133
Flavobacterium psychrolimnae	249351
Flavobacterium rakeshii	1038845
Flavobacterium reichenbachii	362418
Flavobacterium resistens	443612
Flavobacterium rivuli	498301
Flavobacterium saliperosum	329186
Flavobacterium sasangense	503361
Flavobacterium segetis	271157
Flavobacterium sinopsychrotolerans	604089
Flavobacterium soli	344881
Flavobacterium squillarum	1119057
Flavobacterium subsaxonicum	426226
Flavobacterium suncheonense	350894
Flavobacterium swingsii	498292
Flavobacterium terrae	415425
Flavobacterium terrigena	402734
Flavobacterium tiangeerense	459471
Flavobacterium tilapiae	875042
Flavobacterium ummariense	913024
Flavobacterium urumqiense	935224
Flavobacterium weaverense	271156
Flavobacterium xueshanense	935223
Flavobacterium yanchengense	1241321
Flavobacterium yonginense	649100
Flectobacillus lacus	336819
Flectobacillus roseus	502259
Fluviicola taffensis	191579
Fluviimonas pallidilutea	1165102
Fodinibacter luteus	552064
Fodinibius salinus	860790
Fodinicola feengrottensis	435914
Fodinicurvata fenggangensis	1121830
Fodinicurvata sediminis	1121832
Fontibacillus aquaticus	329267
Fontibacillus panacisegetis	670482
Fontibacter ferrireducens	1141846
Fontibacter flavus	654838
Fonticella tunisiensis	1096341
Fontimonas thermophila	1076937
Formosa agariphila	320324
Formosa algae	225843
Formosa spongicola	570520
Formosa undariae	1325436
Frateuria terrea	529704
Fretibacter rubidus	570162
Fretibacterium fastidiosum	651822
Friedmanniella flava	1036181
Friedmanniella lucida	546872
Friedmanniella luteola	546871
Friedmanniella okinawensis	546873
Frischella perrara	1267021
Frondihabitans peucedani	598626
Fructobacillus tropaeoli	709323
Fuchsiella alkaliacetigena	957042
Fulvibacter tottoriensis	426599
Fulvitalea axinellae	1182444
Fulvivirga imtechensis	881893
Fulvivirga kasyanovii	396812
Fusibacter tunisiensis	1008308
Fusicatenibacter saccharivorans	1150298
Gaetbulibacter aestuarii	1502358
Gaetbulibacter lutimaris	1031273
Gaetbulibacter marinus	414289
Gaetbulibacter saemankumensis	311208
Galbibacter marinus	555500
Galbibacter mesophilus	379069
Galenea microaerophila	1136073
Gallaecimonas pentaromativorans	584787
Gallaecimonas xiamenensis	1207039
Gangjinia marincola	578463
Gelidibacter gilvus	59602
Gelidibacter salicanalis	291193
Gemella asaccharolytica	502393
Gemmobacter aquaticus	490185
Gemmobacter caeni	589035
Gemmobacter fontiphilus	642250
Gemmobacter lanyuensis	1054497
Gemmobacter nectariphilus	220343
Gemmobacter tilapiae	875041
Geoalkalibacter subterraneus	483547
Geobacillus gargensis	33938
Geobacillus lituanicus	169283
Geobacter bemidjiensis	225194
Geobacter daltonii	1203471
Geobacter luticola	1114878
Geobacter psychrophilus	286698
Geobacter toluenoxydans	421624
Geobacter uraniireducens	351604
Geodermatophilus normandii	1137989
Geodermatophilus ruber	504800
Geodermatophilus telluris	1190417
Geofilum rubicundum	472113
Geomicrobium halophilum	549000
Georgenia daeguensis	908355
Georgenia halophila	620889
Georgenia ruanii	348442
Georgenia satyanarayanai	860221
Georgenia sediminis	1242744
Georgenia soli	638953
Georgenia thermotolerans	527326
Geosporobacter subterraneus	390806
Geotrichum ghanense	2862414
Gibbsiella papilionis	796890
Giesbergeria kuznetsovii	314202
Giesbergeria voronezhensis	314200
Gilliamella apicola	1196095
Gillisia hiemivivida	291190
Gillisia illustrilutea	291192
Gillisia limnaea	195907
Gillisia marina	1167637
Gillisia myxillae	348042
Gillisia sandarakina	291191
Gilvibacter sediminis	379071
Gilvimarinus chinensis	396005
Glaciibacter superstes	501023
Glaciimonas singularis	1229971
Gluconacetobacter asukensis	1017181
Gluconacetobacter kombuchae	436
Gluconacetobacter takamatsuzukensis	1286190
Gluconacetobacter tumulicola	1017177
Gluconacetobacter tumulisoli	1286189
Gluconobacter japonicus	376620
Glycocaulis abyssi	1433403
Glycomyces algeriensis	256037
Glycomyces arizonensis	256035
Glycomyces endophyticus	480996
Glycomyces lechevalierae	256034
Glycomyces mayteni	543887
Glycomyces sambucus	380244
Glycomyces scopariae	480997
Gordonia alkaliphila	1053547
Gordonia araii	263909
Gordonia caeni	1007097
Gordonia effusa	263908
Gordonia hankookensis	589403
Gordonia humi	686429
Gordonia malaquae	410332
Gordonia neofelifaecis	945692
Gordonia otitidis	249058
Gordonia phosphorivorans	1056982
Gordonia shandongensis	376351
Gordonibacter pamelaeae	471189
Gracilibacillus bigeumensis	438595
Gracilibacillus boraciitolerans	307521
Gracilibacillus halophilus	470864
Gracilibacillus kekensis	1027249
Gracilibacillus lacisalsi	393087
Gracilibacillus orientalis	334253
Gracilibacillus saliphilus	543890
Gracilibacillus thailandensis	563735
Gracilibacillus ureilyticus	531814
Gracilimonas mengyeensis	1302730
Gracilimonas rosea	1309792
Gracilimonas tropica	454600
Gramella aestuarii	1028746
Gramella marina	409436
Gramella portivictoriae	326069
Granulicella aggregans	474949
Granulicella arctica	940613
Granulicella mallensis	940614
Granulicella paludicola	474951
Granulicella pectinivorans	474950
Granulicella rosea	474952
Granulicella sapmiensis	940616
Granulicella tundricola	940615
Granulicoccus phenolivorans	266854
Granulosicoccus coccoides	588604
Gryllotalpicola daejeonensis	993087
Gryllotalpicola koreensis	993086
Gryllotalpicola kribbensis	993084
Guggenheimella bovis	228924
Gulbenkiania indica	375574
Gulbenkiania mobilis	397457
Gulosibacter chungangensis	979746
Gulosibacter molinativorax	256821
Hafnia paralvei	546367
Hahella ganghwensis	286420
Haladaptatus cibarius	453847
Haladaptatus litoreus	553468
Halalkalibacillus halophilus	392827
Halanaerobacter jeridensis	706427
Halanaerobium sehlinense	1076695
Halarchaeum acidiphilum	489138
Halarchaeum nitratireducens	489913
Halarchaeum rubridurum	489911
Halarchaeum salinum	489912
Haliea salexigens	287487
Halioglobus japonicus	930805
Halioglobus pacificus	930806
Haloactinopolyspora alba	648780
Haloactinospora alba	405555
Haloarchaeobius iranensis	996166
Haloarcula salaria	575195
Haloarcula tradensis	575194
Halobacillus aidingensis	240303
Halobacillus alkaliphilus	396056
Halobacillus campisalis	435909
Halobacillus dabanensis	240302
Halobacillus faecis	360184
Halobacillus kuroshimensis	302481
Halobacillus mangrovi	402384
Halobacillus profundi	291742
Halobacillus salsuginis	578693
Halobacillus seohaensis	447421
Halobacillus yeomjeoni	311194
Halobacterium piscisalsi	2242
Halobaculum magnesiiphilum	1017351
Halobellus inordinatus	1126236
Halobellus limi	699433
Halobellus salinus	931585
Halochromatium roseum	391920
Haloechinothrix alba	664784
Haloferax elongans	403191
Haloferax larsenii	302484
Haloferax mucosum	403181
Haloferula chungangensis	1048331
Haloferula harenae	490092
Haloferula helveola	490095
Haloferula phyci	490094
Haloferula rosea	490093
Haloferula sargassicola	490096
Halogeometricum rufum	553469
Haloglycomyces albus	526067
Halogranum rubrum	553466
Halolactibacillus alkaliphilus	442899
Halolactibacillus halophilus	306540
Halolactibacillus miurensis	306541
Halolamina salifodinae	1202767
Halolamina salina	1220023
Halomicroarcula pellucida	1427151
Halomicrobium katesii	437163
Halomicrobium zhouii	767519
Halomonas andesensis	447567
Halomonas anticariensis	258591
Halomonas arcis	416873
Halomonas axialensis	115555
Halomonas beimenensis	475662
Halomonas boliviensis	223527
Halomonas caseinilytica	438744
Halomonas cerina	447424
Halomonas daqingensis	419596
Halomonas fontilapidosi	616675
Halomonas gomseomensis	370766
Halomonas gudaonensis	376427
Halomonas hamiltonii	502829
Halomonas hydrothermalis	115561
Halomonas ilicicola	480814
Halomonas janggokensis	370767
Halomonas johnsoniae	502832
Halomonas koreensis	245385
Halomonas korlensis	463301
Halomonas kribbensis	356659
Halomonas lutea	453962
Halomonas neptunia	115551
Halomonas nitroreducens	447425
Halomonas organivorans	257772
Halomonas ramblicola	747349
Halomonas sabkhae	626223
Halomonas saccharevitans	416872
Halomonas salifodinae	438745
Halomonas shengliensis	419597
Halomonas smyrnensis	720605
Halomonas stevensii	502821
Halomonas subterranea	416874
Halomonas sulfidaeris	115553
Halomonas taeanensis	284577
Halomonas titanicae	664683
Halomonas ventosae	229007
Halomonas vilamensis	531309
Halomonas xianhensis	442341
Halomonas xinjiangensis	1166948
Halomonas zhanjiangensis	1121960
Halomonas zincidurans	1178777
Halonotius pteroides	268735
Halopelagius fulvigenes	1198324
Halopelagius inordinatus	553467
Halopelagius longus	1236180
Halopenitus malekzadehii	1267564
Halopiger aswanensis	148449
Halopiger salifodinae	1202768
Haloplanus natans	376171
Haloplanus vescus	555874
Halorhabdus tiamatea	430914
Halorubrum aidingense	368623
Halorubrum californiense	416585
Halorubrum ezzemoulense	337243
Halorubrum kocurii	478441
Halorubrum lipolyticum	368624
Halorubrum luteum	406549
Halosimplex pelagicum	869886
Halospina denitrificans	332522
Halostagnicola kamekurae	619731
Halostagnicola larsenii	353800
Haloterrigena daqingensis	588898
Haloterrigena limicola	370323
Haloterrigena longa	370324
Haloterrigena salina	504937
Halovenus aranensis	890420
Halovibrio denitrificans	332516
Hansschlegelia beijingensis	1133344
Hansschlegelia zhihuaiae	405005
Hasllibacter halocynthiae	595589
Hazenella coriacea	1179467
Helcobacillus massiliensis	521392
Helcococcus sueciensis	241555
Helicobacter baculiformis	427351
Helicobacter cynogastricus	329937
Helicobacter equorum	361872
Helicobacter heilmannii	35817
Helicobacter suis	104628
Heliimonas saccharivorans	1239958
Hellea balneolensis	287478
Henriciella litoralis	568102
Herbaspirillum aquaticum	568783
Herbaspirillum hiltneri	341045
Herbaspirillum rhizosphaerae	346179
Herbiconiux flava	881268
Herbiconiux moechotypicola	637393
Herbidospora daliensis	295585
Herbidospora mongoliensis	688067
Herbidospora osyris	28444
Herbidospora yilanensis	354426
Herminiimonas arsenicoxydans	204773
Herminiimonas contaminans	1111140
Herminiimonas glaciei	523788
Herminiimonas saxobsidens	427333
Hespellia porcina	180286
Hespellia stercorisuis	180311
Hippea alviniae	1279027
Hippea jasoniae	944479
Hirschia litorea	1199156
Hirschia maritima	1121961
Hoeflea alexandrii	288436
Hoeflea phototrophica	244596
Howardella ureilytica	404403
Hoyosella altamirensis	616997
Huanghella arctica	1142234
Humibacillus xanthopallidus	412689
Humibacter albus	427754
Humibacter antri	1280375
Humitalea rosea	990373
Hwangdonia seohaensis	1240727
Hwanghaeicola aestuarii	568105
Hydrocarboniphaga daqingensis	490188
Hydrocarboniphaga effusa	243629
Hydrogenibacillus schlegelii	1484
Hydrogenimonas thermophila	223786
Hydrogenivirga caldilitoris	246264
Hydrogenivirga okinawensis	345592
Hydrogenoanaerobacterium saccharovorans	474960
Hydrogenophaga bisanensis	439611
Hydrogenophaga caeni	370976
Hydrogenophilus islandicus	545536
Hydrotalea flava	714549
Hydrotalea sandarakina	1004304
Hymenobacter daecheongensis	496053
Hymenobacter koreensis	1084523
Hymenobacter psychrotolerans	344998
Hymenobacter saemangeumensis	1084522
Hymenobacter xinjiangensis	400091
Hyphomicrobium nitrativorans	1427356
Hyunsoonleella jejuensis	419940
Iamia majanohamensis	467976
Ideonella azotifigens	513160
Idiomarina aquimaris	641841
Idiomarina fontislapidosi	263723
Idiomarina indica	1159017
Idiomarina ramblicola	263724
Idiomarina salinarum	435908
Ignavibacterium album	591197
Ignicoccus hospitalis	160233
Ignisphaera aggregans	334771
Imperialibacter roseus	1324217
Imtechella halotolerans	1165090
Indibacter alkaliphilus	579922
Inhella fonticola	759929
Inquilinus ginsengisoli	363840
Intestinimonas butyriciproducens	1297617
Intrasporangium chromatireducens	1386088
Intrasporangium mesophilum	889944
Iodobacter arcticus	590593
Iodobacter limnosediminis	752139
Isoptericola halotolerans	300560
Isoptericola hypogeus	300179
Isoptericola jiangsuensis	548579
Isoptericola nanjingensis	903413
Janibacter anophelis	319054
Janibacter cremeus	1285192
Janibacter hoylei	364298
Janibacter melonis	262209
Jannaschia aquimarina	935700
Jannaschia cystaugens	266809
Jannaschia donghaensis	420998
Jannaschia pohangensis	390807
Jannaschia rubra	282197
Jannaschia seohaensis	475081
Jannaschia seosinensis	313367
Jatrophihabitans endophyticus	1206085
Jejuia pallidilutea	504487
Jeongeupia chitinilytica	1041641
Jeongeupia naejangsanensis	613195
Jeotgalibacillus salarius	546023
Jeotgalibacillus soli	889306
Jeotgalicoccus aerolatus	709510
Jeotgalicoccus coquinae	709509
Jeotgalicoccus huakuii	589010
Jeotgalicoccus marinus	516700
Jeotgalicoccus pinnipedialis	110845
Jiangella alba	561176
Jiangella alkaliphila	419479
Jiangella gansuensis	281473
Jiangella muralis	702383
Jishengella endophytica	515350
Jonesia quinghaiensis	262806
Jonquetella anthropi	428712
Joostella marina	453852
Kaistia defluvii	410841
Kaistia granuli	363259
Kaistia hirudinis	1293440
Kaistia soli	446684
Kaistia terrae	537017
Kallotenue papyrolyticum	1325125
Kangiella aquimarina	261965
Kangiella geojedonensis	914150
Kangiella japonica	647384
Kangiella koreensis	261964
Kangiella marina	1079178
Kangiella sediminilitoris	1144748
Kangiella spongicola	796379
Kangiella taiwanensis	1079179
Kazachstania bromeliacearum	1006466
Kazachstania hellenica	473794
Kazachstania ichnusensis	933119
Kazachstania rupicola	1198442
Kazachstania taianensis	655095
Kerstersia similis	206505
Kiloniella laminariae	454162
Kineococcus gynurae	452979
Kineococcus xinjiangensis	512762
Kineosporia babensis	499548
Kinneretia asaccharophila	582607
Kistimonas asteriae	517724
Kistimonas scapharcae	1036133
Kitasatospora arboriphila	258052
Kitasatospora gansuensis	258050
Kitasatospora nipponensis	258049
Kitasatospora paranensis	258053
Kitasatospora sampliensis	228655
Kitasatospora terrestris	258051
Kitasatospora viridis	281105
Klebsiella singaporensis	244366
Kloeckera taiwanica	1443073
Klugiella xanthotipulae	244735
Knoellia aerolata	442954
Knoellia flava	913969
Knoellia locipacati	882824
Kocuria aegyptia	330943
Kocuria atrinae	592377
Kocuria flava	446860
Kocuria gwangalliensis	501592
Kocuria halotolerans	405770
Kocuria himachalensis	322508
Kocuria koreensis	592378
Kocuria marina	223184
Kocuria salsicia	664639
Kocuria turfanensis	388357
Kodamaea transpacifica	1341932
Kordia algicida	221066
Kordia antarctica	1218801
Kordia aquimaris	1227947
Kordiimonas aestuarii	1005925
Kordiimonas aquimaris	707591
Kordiimonas gwangyangensis	288022
Kordiimonas lacus	637679
Koreibacter algae	545619
Kosmotoga olearia	651457
Kribbella albertanoniae	1266829
Kribbella aluminosa	416017
Kribbella amoyensis	996641
Kribbella catacumbae	460086
Kribbella endophytica	913948
Kribbella ginsengisoli	363865
Kribbella hippodromi	434347
Kribbella jejuensis	236068
Kribbella karoonensis	324851
Kribbella lupini	291602
Kribbella sancticallisti	460087
Kribbella shirazensis	1105143
Kribbella solani	236067
Kribbella swartbergensis	324852
Kriegella aquimaris	192904
Kroppenstedtia guangzhouensis	1274356
Kurtzmaniella cleridarum	121466
Kurtzmanomyces shapotouensis	1346712
Kushneria aurantia	504092
Kushneria sinocarnis	595502
Kutzneria buriramensis	1045776
Kwoniella shandongensis	1734106
Labedaea rhizosphaerae	598644
Labedella gwakjiensis	390269
Labrenzia alexandrii	388408
Labrys methylaminiphilus	298598
Labrys miyagiensis	346912
Labrys neptuniae	376174
Labrys okinawensis	346911
Labrys portucalensis	253547
Labrys wisconsinensis	425677
Laceyella sediminis	573074
Laceyella tengchongensis	574699
Lachancea lanzarotensis	1245769
Lachnoanaerobaculum orale	979627
Lachnoanaerobaculum umeaense	617123
Lacibacter cauensis	510947
Lacibacter daechungensis	1319580
Lacibacterium aquatile	1168082
Lacinutrix algicola	342954
Lacinutrix copepodicola	291184
Lacinutrix himadriensis	641549
Lacinutrix mariniflava	342955
Lactobacillus acidifarinae	267364
Lactobacillus antri	227943
Lactobacillus apis	303541
Lactobacillus apodemi	307126
Lactobacillus aquaticus	392566
Lactobacillus backii	375175
Lactobacillus bobalius	2801451
Lactobacillus brantae	943673
Lactobacillus cacaonum	483012
Lactobacillus capillatus	480931
Lactobacillus ceti	395085
Lactobacillus composti	398555
Lactobacillus concavus	287844
Lactobacillus crustorum	392416
Lactobacillus curieae	1138822
Lactobacillus delbrueckii	1584
Lactobacillus equicursoris	420645
Lactobacillus equigenerosi	417373
Lactobacillus fabifermentans	483011
